time,AERONET_Site,Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty.1,AOD_Empty.2,AOD_Empty.3,AOD_Empty.4,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)_
2011-05-22 12:00:00,Sao_Paulo,142.0,-999.0,0.027225,0.0345,-999.0,-999.0,0.047135,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.078144,-999.0,-999.0,0.085623,-999.0,-999.0,0.115583,0.116523,1.048779,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.384583,1.447941,1.446232,1.476216,1.24952,-999.0,0.0,59.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0,59.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-23 12:00:00,Sao_Paulo,143.0,-999.0,0.031213,0.036439,-999.0,-999.0,0.043129,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.066139,-999.0,-999.0,0.070677,-999.0,-999.0,0.09586,0.092154,1.068056,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.966845,1.36132,1.134351,1.03732,1.011045,-999.0,0.0,54.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,54.0,53.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,54.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-24 12:00:00,Sao_Paulo,144.0,-999.0,0.112723,0.143927,-999.0,-999.0,0.21213,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.351229,-999.0,-999.0,0.419843,-999.0,-999.0,0.521073,0.55948,2.00487,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.589645,1.440014,1.622026,1.612805,1.136345,-999.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-25 12:00:00,Sao_Paulo,145.0,-999.0,0.065292,0.078644,-999.0,-999.0,0.105059,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.164031,-999.0,-999.0,0.188492,-999.0,-999.0,0.240618,0.251766,1.606779,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.318679,1.407571,1.401744,1.337833,1.175659,-999.0,0.0,35.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,35.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,35.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-29 12:00:00,Sao_Paulo,149.0,-999.0,0.049099,0.052935,-999.0,-999.0,0.055745,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.070545,-999.0,-999.0,0.069993,-999.0,-999.0,0.089493,0.086489,0.810553,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.451056,0.863622,0.553566,0.515868,0.779764,-999.0,0.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,43.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-30 12:00:00,Sao_Paulo,150.0,-999.0,0.099917,0.121808,-999.0,-999.0,0.165122,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.244495,-999.0,-999.0,0.278606,-999.0,-999.0,0.328025,0.33527,1.035089,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.242102,1.071348,1.252606,1.271542,0.735612,-999.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-05-31 12:00:00,Sao_Paulo,151.0,-999.0,0.075068,0.0923,-999.0,-999.0,0.126326,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.19543,-999.0,-999.0,0.224964,-999.0,-999.0,0.276836,0.288243,1.069556,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.332298,1.302838,1.387354,1.355434,1.024169,-999.0,0.0,32.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-01 12:00:00,Sao_Paulo,152.0,-999.0,0.133758,0.165092,-999.0,-999.0,0.22268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.321308,-999.0,-999.0,0.366425,-999.0,-999.0,0.42917,0.444971,1.049736,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.240758,1.077074,1.237203,1.266652,0.799615,-999.0,0.0,45.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,44.0,39.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,44.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-02 12:00:00,Sao_Paulo,153.0,-999.0,0.153201,0.193007,-999.0,-999.0,0.275608,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.424459,-999.0,-999.0,0.494686,-999.0,-999.0,0.586858,0.605359,1.475965,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.391311,1.157849,1.375811,1.426213,0.852538,-999.0,0.0,30.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0,0.0,30.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,30.0,30.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-04 12:00:00,Sao_Paulo,155.0,-999.0,0.034505,0.045796,-999.0,-999.0,0.066467,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.103589,-999.0,-999.0,0.116121,-999.0,-999.0,0.157524,0.167528,1.566713,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.405104,1.537099,1.388888,1.471815,1.436083,-999.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-05 12:00:00,Sao_Paulo,156.0,-999.0,0.050584,0.062018,-999.0,-999.0,0.086486,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.142732,-999.0,-999.0,0.168112,-999.0,-999.0,0.217328,0.231363,0.781162,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.495604,1.531911,1.580678,1.513487,1.304847,-999.0,0.0,23.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-06 12:00:00,Sao_Paulo,157.0,-999.0,0.065273,0.07628,-999.0,-999.0,0.096586,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.147947,-999.0,-999.0,0.168893,-999.0,-999.0,0.21653,0.228056,1.163252,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.209387,1.374719,1.334357,1.214828,1.156869,-999.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-08 12:00:00,Sao_Paulo,159.0,-999.0,0.077533,0.085904,-999.0,-999.0,0.094242,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.113416,-999.0,-999.0,0.115276,-999.0,-999.0,0.134,0.12565,0.893927,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.539639,0.709694,0.595711,0.60085,0.509438,-999.0,0.0,58.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,58.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-11 12:00:00,Sao_Paulo,162.0,-999.0,0.249143,0.280533,-999.0,-999.0,0.330614,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.41772,-999.0,-999.0,0.457163,-999.0,-999.0,0.501556,0.492323,1.072928,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.715599,0.758466,0.751797,0.71421,0.573744,-999.0,0.0,29.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,27.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,27.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-12 12:00:00,Sao_Paulo,163.0,-999.0,0.282146,0.304452,-999.0,-999.0,0.328548,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.361552,-999.0,-999.0,0.367417,-999.0,-999.0,0.395511,-999.0,0.848529,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.28601,0.296962,0.272192,0.311203,0.456448,-999.0,0.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,43.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,43.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-13 12:00:00,Sao_Paulo,164.0,-999.0,0.163981,0.18393,-999.0,-999.0,0.213818,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.266663,-999.0,-999.0,0.287416,-999.0,-999.0,0.321247,-999.0,1.0934,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.678857,0.698987,0.713464,0.685961,0.805023,-999.0,0.0,58.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,56.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,56.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-14 12:00:00,Sao_Paulo,165.0,-999.0,0.198791,0.222071,-999.0,-999.0,0.260192,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.324172,-999.0,-999.0,0.348041,-999.0,-999.0,0.371639,-999.0,1.200335,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.673213,0.488501,0.691845,0.686892,0.435391,-999.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-15 12:00:00,Sao_Paulo,166.0,-999.0,0.22769,0.245855,-999.0,-999.0,0.270225,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.317664,-999.0,-999.0,0.337069,-999.0,-999.0,0.377675,0.377003,1.009365,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.480217,0.614483,0.528718,0.473655,0.473805,-999.0,0.0,43.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.0,41.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,43.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-16 12:00:00,Sao_Paulo,167.0,-999.0,0.098446,0.113045,-999.0,-999.0,0.134044,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.175435,-999.0,-999.0,0.186104,-999.0,-999.0,0.219287,0.218404,0.834268,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.760063,0.812139,0.790882,0.797666,0.632566,-999.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-18 12:00:00,Sao_Paulo,169.0,-999.0,0.108914,0.131856,-999.0,-999.0,0.183977,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.290229,-999.0,-999.0,0.342157,-999.0,-999.0,0.423062,0.464178,2.118264,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.422882,1.362806,1.470173,1.434151,1.182183,-999.0,0.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-19 12:00:00,Sao_Paulo,170.0,-999.0,0.062018,0.075779,-999.0,-999.0,0.10238,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.159531,-999.0,-999.0,0.182411,-999.0,-999.0,0.228497,0.243523,1.519262,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.324829,1.304651,1.380381,1.355173,1.143248,-999.0,0.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-06-20 12:00:00,Sao_Paulo,171.0,-999.0,0.060706,0.068593,-999.0,-999.0,0.081599,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.118829,-999.0,-999.0,0.132421,-999.0,-999.0,0.169299,0.175257,1.587642,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.012375,1.275549,1.156167,1.013843,1.079412,-999.0,0.0,38.0,38.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,38.0,0.0,lev20,196.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-04 12:00:00,Sao_Paulo,308.0,-999.0,0.126297,0.157026,-999.0,-999.0,0.222335,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.356555,-999.0,-999.0,0.430031,-999.0,-999.0,0.528375,0.600327,1.520538,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.490313,1.428655,1.549109,1.482658,1.275305,-999.0,0.0,31.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,31.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-05 12:00:00,Sao_Paulo,309.0,-999.0,0.08273,0.104044,-999.0,-999.0,0.142625,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.222376,-999.0,-999.0,0.262494,-999.0,-999.0,0.318131,0.3567,1.335257,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.388586,1.304782,1.45198,1.389243,1.179937,-999.0,0.0,36.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,36.0,36.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-07 12:00:00,Sao_Paulo,311.0,-999.0,0.058839,0.071259,-999.0,-999.0,0.096298,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.153514,-999.0,-999.0,0.181302,-999.0,-999.0,0.225968,0.259727,2.045916,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.396057,1.405837,1.491756,1.392316,1.37185,-999.0,0.0,26.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-08 12:00:00,Sao_Paulo,312.0,-999.0,0.103828,0.132182,-999.0,-999.0,0.187623,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.289597,-999.0,-999.0,0.340907,-999.0,-999.0,0.404635,0.445279,1.184992,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.405586,1.216159,1.411798,1.42271,1.024803,-999.0,0.0,63.0,63.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,63.0,0.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,63.0,63.0,63.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-09 12:00:00,Sao_Paulo,313.0,-999.0,0.110267,0.141793,-999.0,-999.0,0.211322,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.347819,-999.0,-999.0,0.41895,-999.0,-999.0,0.510954,0.56753,2.163384,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.594539,1.417506,1.608336,1.611864,1.269357,-999.0,0.0,54.0,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,53.0,50.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,54.0,53.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-10 12:00:00,Sao_Paulo,314.0,-999.0,0.143584,0.178947,-999.0,-999.0,0.257069,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.416176,-999.0,-999.0,0.498947,-999.0,-999.0,0.609381,0.692061,2.444295,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.539182,1.400005,1.58332,1.545658,1.272464,-999.0,0.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,21.0,21.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
