time,AERONET_Site,Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty.1,AOD_Empty.2,AOD_Empty.3,AOD_Empty.4,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)_
2011-11-11 12:00:00,Sao_Paulo,315.0,-999.0,0.301864,0.375122,-999.0,-999.0,0.513332,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.752697,-999.0,-999.0,0.868364,-999.0,-999.0,1.021549,1.131561,2.937174,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.247307,1.109849,1.244281,1.26534,1.013805,-999.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-12 12:00:00,Sao_Paulo,316.0,-999.0,0.175321,0.230075,-999.0,-999.0,0.329401,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.503005,-999.0,-999.0,0.576593,-999.0,-999.0,0.676268,0.745178,2.900438,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.369053,1.075194,1.332277,1.417819,0.982641,-999.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-17 12:00:00,Sao_Paulo,321.0,-999.0,0.047517,0.053362,-999.0,-999.0,0.063985,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.092952,-999.0,-999.0,0.106089,-999.0,-999.0,0.131346,0.148338,1.664318,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.036987,1.258797,1.194118,1.007944,1.277067,-999.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-18 12:00:00,Sao_Paulo,322.0,-999.0,0.040701,0.046531,-999.0,-999.0,0.0578,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.083806,-999.0,-999.0,0.096368,-999.0,-999.0,0.116524,0.128906,1.317903,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.087762,1.197156,1.201235,1.066998,1.112135,-999.0,0.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-20 12:00:00,Sao_Paulo,324.0,-999.0,0.042602,0.059644,-999.0,-999.0,0.085187,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.149044,-999.0,-999.0,0.178776,-999.0,-999.0,0.227189,0.265579,1.714115,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.650091,1.522731,1.759253,1.655395,1.498073,-999.0,0.0,23.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,23.0,0.0,0.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-21 12:00:00,Sao_Paulo,325.0,-999.0,0.06003,0.077715,-999.0,-999.0,0.106885,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.174108,-999.0,-999.0,0.206055,-999.0,-999.0,0.251784,0.282988,1.920157,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.469377,1.354018,1.572994,1.469946,1.233723,-999.0,0.0,16.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-23 12:00:00,Sao_Paulo,327.0,-999.0,0.036586,0.045436,-999.0,-999.0,0.06052,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.097134,-999.0,-999.0,0.113233,-999.0,-999.0,0.138599,0.155156,2.111847,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.380607,1.297942,1.488342,1.385253,1.198807,-999.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-24 12:00:00,Sao_Paulo,328.0,-999.0,0.038098,0.046903,-999.0,-999.0,0.059602,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.093406,-999.0,-999.0,0.109923,-999.0,-999.0,0.135797,0.152325,1.534347,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.278335,1.356021,1.435267,1.25086,1.214609,-999.0,0.0,59.0,59.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0,59.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-25 12:00:00,Sao_Paulo,329.0,-999.0,0.089831,0.114594,-999.0,-999.0,0.164485,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.265106,-999.0,-999.0,0.319385,-999.0,-999.0,0.391634,0.440544,1.612829,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.50296,1.404361,1.553791,1.500907,1.195428,-999.0,0.0,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-27 12:00:00,Sao_Paulo,331.0,-999.0,0.102033,0.139348,-999.0,-999.0,0.213776,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.347056,-999.0,-999.0,0.406847,-999.0,-999.0,0.488342,0.549002,2.778867,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.560101,1.202959,1.495678,1.621489,1.102806,-999.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-28 12:00:00,Sao_Paulo,332.0,-999.0,0.082042,0.109343,-999.0,-999.0,0.159769,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.257633,-999.0,-999.0,0.30017,-999.0,-999.0,0.360275,0.404408,2.853702,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.516477,1.229583,1.50977,1.561673,1.15433,-999.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-29 12:00:00,Sao_Paulo,333.0,-999.0,0.083848,0.113505,-999.0,-999.0,0.169506,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.281904,-999.0,-999.0,0.332191,-999.0,-999.0,0.405591,0.457523,2.708994,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.614002,1.305314,1.608985,1.658587,1.183957,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-11-30 12:00:00,Sao_Paulo,334.0,-999.0,0.040593,0.053321,-999.0,-999.0,0.076738,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.13421,-999.0,-999.0,0.158707,-999.0,-999.0,0.198562,0.228298,2.787718,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.636292,1.40006,1.732438,1.628764,1.377481,-999.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,0.0,0.0,13.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,13.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-01 12:00:00,Sao_Paulo,335.0,-999.0,0.043622,0.056414,-999.0,-999.0,0.082842,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.141973,-999.0,-999.0,0.17011,-999.0,-999.0,0.21638,0.250358,2.855339,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.635782,1.524325,1.690318,1.65841,1.45836,-999.0,0.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-04 12:00:00,Sao_Paulo,338.0,-999.0,0.083764,0.113371,-999.0,-999.0,0.167587,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.273955,-999.0,-999.0,0.323235,-999.0,-999.0,0.387448,0.437523,2.371332,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.548212,1.253947,1.554337,1.584428,1.161113,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-05 12:00:00,Sao_Paulo,339.0,-999.0,0.201483,0.267771,-999.0,-999.0,0.397177,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.607641,-999.0,-999.0,0.699108,-999.0,-999.0,0.811793,0.888079,2.908984,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.427241,1.058569,1.351774,1.486044,0.917036,-999.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-08 12:00:00,Sao_Paulo,342.0,-999.0,0.045279,0.055939,-999.0,-999.0,0.079431,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.135272,-999.0,-999.0,0.161124,-999.0,-999.0,0.203814,0.235786,3.218,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.582065,1.469117,1.666387,1.598523,1.413146,-999.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-11 12:00:00,Sao_Paulo,345.0,-999.0,0.051231,0.059442,-999.0,-999.0,0.073251,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.101076,-999.0,-999.0,0.110842,-999.0,-999.0,0.128843,0.140721,1.841589,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.179814,1.133979,1.272276,1.205809,1.200744,-999.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,33.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-12 12:00:00,Sao_Paulo,346.0,-999.0,0.065739,0.082716,-999.0,-999.0,0.115079,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.188693,-999.0,-999.0,0.227406,-999.0,-999.0,0.283274,0.322025,1.775822,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.502343,1.461472,1.600286,1.49237,1.311374,-999.0,0.0,46.0,46.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,46.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-13 12:00:00,Sao_Paulo,347.0,-999.0,0.076592,0.094509,-999.0,-999.0,0.132635,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.213063,-999.0,-999.0,0.253176,-999.0,-999.0,0.312565,0.348347,2.257201,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.489611,1.422014,1.563387,1.492368,1.318483,-999.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-15 12:00:00,Sao_Paulo,349.0,-999.0,0.023351,0.030642,-999.0,-999.0,0.043789,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.080389,-999.0,-999.0,0.096726,-999.0,-999.0,0.126454,0.148724,2.944974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.742644,1.649849,1.890813,1.756813,1.648375,-999.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-16 12:00:00,Sao_Paulo,350.0,-999.0,0.055283,0.070022,-999.0,-999.0,0.099555,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.161174,-999.0,-999.0,0.192052,-999.0,-999.0,0.238568,0.272461,1.644826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.502307,1.459157,1.568524,1.506999,1.39134,-999.0,0.0,44.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,43.0,43.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,43.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-17 12:00:00,Sao_Paulo,351.0,-999.0,0.046599,0.055463,-999.0,-999.0,0.074968,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.125057,-999.0,-999.0,0.150834,-999.0,-999.0,0.197585,0.235957,1.924183,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.501196,1.667247,1.652317,1.477935,1.712054,-999.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-18 12:00:00,Sao_Paulo,352.0,-999.0,0.055133,0.067368,-999.0,-999.0,0.094439,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.159084,-999.0,-999.0,0.194398,-999.0,-999.0,0.252631,0.298091,2.377553,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.58106,1.680354,1.700149,1.560351,1.629583,-999.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-19 12:00:00,Sao_Paulo,353.0,-999.0,0.041656,0.051093,-999.0,-999.0,0.069526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.11421,-999.0,-999.0,0.137597,-999.0,-999.0,0.176838,0.205441,1.815809,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.477984,1.583796,1.604409,1.458493,1.520444,-999.0,0.0,47.0,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,47.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-20 12:00:00,Sao_Paulo,354.0,-999.0,0.06421,0.078527,-999.0,-999.0,0.109039,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.182142,-999.0,-999.0,0.22193,-999.0,-999.0,0.285878,0.335779,2.207814,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.545325,1.637392,1.671672,1.522326,1.588314,-999.0,0.0,26.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-21 12:00:00,Sao_Paulo,355.0,-999.0,0.083435,0.100411,-999.0,-999.0,0.139004,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.226492,-999.0,-999.0,0.277153,-999.0,-999.0,0.351744,0.398513,1.794423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.46783,1.580879,1.589003,1.432626,1.414167,-999.0,0.0,48.0,48.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,47.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,48.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-22 12:00:00,Sao_Paulo,356.0,-999.0,0.078024,0.094106,-999.0,-999.0,0.13155,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.218174,-999.0,-999.0,0.266791,-999.0,-999.0,0.341833,0.399141,2.313615,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.544843,1.629023,1.656135,1.520248,1.53203,-999.0,0.0,42.0,42.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,42.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
