time,AERONET_Site,Day_of_Year,AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty.1,AOD_Empty.2,AOD_Empty.3,AOD_Empty.4,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],N[AOD_1640nm],N[AOD_1020nm],N[AOD_870nm],N[AOD_865nm],N[AOD_779nm],N[AOD_675nm],N[AOD_667nm],N[AOD_620nm],N[AOD_560nm],N[AOD_555nm],N[AOD_551nm],N[AOD_532nm],N[AOD_531nm],N[AOD_510nm],N[AOD_500nm],N[AOD_490nm],N[AOD_443nm],N[AOD_440nm],N[AOD_412nm],N[AOD_400nm],N[AOD_380nm],N[AOD_340nm],N[Precipitable_Water(cm)],N[AOD_681nm],N[AOD_709nm],N[AOD_Empty],N[AOD_Empty].1,N[AOD_Empty].2,N[AOD_Empty].3,N[AOD_Empty].4,N[440-870_Angstrom_Exponent],N[380-500_Angstrom_Exponent],N[440-675_Angstrom_Exponent],N[500-870_Angstrom_Exponent],N[340-440_Angstrom_Exponent],N[440-675_Angstrom_Exponent[Polar]],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m)_
2011-12-23 12:00:00,Sao_Paulo,357.0,-999.0,0.058971,0.071808,-999.0,-999.0,0.101185,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.171174,-999.0,-999.0,0.208826,-999.0,-999.0,0.269119,0.313592,2.426683,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.577125,1.640141,1.69305,1.559267,1.543078,-999.0,0.0,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,41.0,41.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-24 12:00:00,Sao_Paulo,358.0,-999.0,0.073627,0.096065,-999.0,-999.0,0.14904,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.255891,-999.0,-999.0,0.311108,-999.0,-999.0,0.390384,0.443376,3.026055,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.74872,1.539517,1.746022,1.779295,1.388053,-999.0,0.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-25 12:00:00,Sao_Paulo,359.0,-999.0,0.078738,0.108109,-999.0,-999.0,0.164372,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.272609,-999.0,-999.0,0.317857,-999.0,-999.0,0.382496,0.433413,3.480868,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.612379,1.230747,1.573648,1.67702,1.185525,-999.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-27 12:00:00,Sao_Paulo,361.0,-999.0,0.045188,0.056543,-999.0,-999.0,0.079506,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.127772,-999.0,-999.0,0.148571,-999.0,-999.0,0.181602,0.20291,2.328896,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.422764,1.342942,1.501108,1.44219,1.285655,-999.0,0.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2011-12-30 12:00:00,Sao_Paulo,364.0,-999.0,0.125747,0.165319,-999.0,-999.0,0.246191,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.39817,-999.0,-999.0,0.470752,-999.0,-999.0,0.567848,0.637705,3.05947,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.534065,1.25648,1.512218,1.573323,1.120952,-999.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-02 12:00:00,Sao_Paulo,2.0,-999.0,0.031519,0.040084,-999.0,-999.0,0.049923,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.080612,-999.0,-999.0,0.089695,-999.0,-999.0,0.110522,0.131233,2.49091,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.250288,1.143674,1.413793,1.282088,1.4561,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-03 12:00:00,Sao_Paulo,3.0,-999.0,0.046588,0.052424,-999.0,-999.0,0.063299,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.091426,-999.0,-999.0,0.104448,-999.0,-999.0,0.12808,0.143732,1.988961,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.042791,1.229429,1.186377,1.016214,1.222111,-999.0,0.0,17.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-04 12:00:00,Sao_Paulo,4.0,-999.0,0.059738,0.071851,-999.0,-999.0,0.096531,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.153804,-999.0,-999.0,0.185136,-999.0,-999.0,0.233425,0.266375,1.786158,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.370114,1.479765,1.491616,1.340972,1.323834,-999.0,0.0,53.0,53.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,0.0,0.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,53.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-05 12:00:00,Sao_Paulo,5.0,-999.0,0.09119,0.112717,-999.0,-999.0,0.159282,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.262871,-999.0,-999.0,0.32132,-999.0,-999.0,0.405848,0.466278,2.31587,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.540876,1.556352,1.632451,1.521004,1.387941,-999.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-07 12:00:00,Sao_Paulo,7.0,-999.0,0.039778,0.051895,-999.0,-999.0,0.076272,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.135174,-999.0,-999.0,0.164448,-999.0,-999.0,0.212275,0.245892,2.820002,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.709759,1.620545,1.800154,1.72075,1.508917,-999.0,0.0,12.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-08 12:00:00,Sao_Paulo,8.0,-999.0,0.092528,0.129661,-999.0,-999.0,0.202741,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.334914,-999.0,-999.0,0.391885,-999.0,-999.0,0.470413,0.525946,3.033203,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.623008,1.216882,1.548496,1.694613,1.1173,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-09 12:00:00,Sao_Paulo,9.0,-999.0,0.03202,0.040053,-999.0,-999.0,0.05332,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.08809,-999.0,-999.0,0.099095,-999.0,-999.0,0.122615,0.141489,2.91425,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.375095,1.15894,1.470191,1.434693,1.301966,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-12 12:00:00,Sao_Paulo,12.0,-999.0,0.028689,0.036606,-999.0,-999.0,0.045877,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.077205,-999.0,-999.0,0.089038,-999.0,-999.0,0.109803,0.124488,2.833035,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.368827,1.281731,1.598519,1.364068,1.299897,-999.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-18 12:00:00,Sao_Paulo,18.0,-999.0,-999.0,0.149041,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.650974,-999.0,-999.0,0.912236,1.651315,2.847773,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.170897,2.281561,-999.0,-999.0,3.48838,-999.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-24 12:00:00,Sao_Paulo,24.0,-999.0,0.03632,0.043602,-999.0,-999.0,0.0597,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.097949,-999.0,-999.0,0.115603,-999.0,-999.0,0.145337,0.160797,3.202209,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.467367,1.436705,1.569305,1.473811,1.277491,-999.0,0.0,22.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,22.0,22.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-25 12:00:00,Sao_Paulo,25.0,-999.0,0.038716,0.047295,-999.0,-999.0,0.063622,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.110799,-999.0,-999.0,0.130173,-999.0,-999.0,0.163555,0.188843,3.558733,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.481022,1.36141,1.646159,1.488944,1.322455,-999.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-28 12:00:00,Sao_Paulo,28.0,-999.0,0.019603,0.022494,-999.0,-999.0,0.026077,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.040279,-999.0,-999.0,0.044262,-999.0,-999.0,0.055862,0.062034,2.045974,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.054034,1.192074,1.270082,1.06195,1.29367,-999.0,0.0,11.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-29 12:00:00,Sao_Paulo,29.0,-999.0,0.032749,0.038981,-999.0,-999.0,0.046473,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.072803,-999.0,-999.0,0.08257,-999.0,-999.0,0.100829,0.115904,2.048275,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.116062,1.133561,1.323981,1.106726,1.264465,-999.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-30 12:00:00,Sao_Paulo,30.0,-999.0,0.040965,0.051284,-999.0,-999.0,0.068059,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.109689,-999.0,-999.0,0.129674,-999.0,-999.0,0.159109,0.179122,1.500767,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.33249,1.3678,1.485038,1.313727,1.278975,-999.0,0.0,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,41.0,41.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-01-31 12:00:00,Sao_Paulo,31.0,-999.0,0.055333,0.07306,-999.0,-999.0,0.10429,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.172247,-999.0,-999.0,0.205864,-999.0,-999.0,0.250002,0.274497,1.989089,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.553745,1.36454,1.623296,1.56189,1.120778,-999.0,0.0,14.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-01 12:00:00,Sao_Paulo,32.0,-999.0,0.053824,0.069593,-999.0,-999.0,0.101959,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.167861,-999.0,-999.0,0.200282,-999.0,-999.0,0.24443,0.24912,2.633047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.570365,1.381776,1.618412,1.586563,1.173079,-999.0,0.0,33.0,33.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,0.0,0.0,33.0,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,33.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-02 12:00:00,Sao_Paulo,33.0,-999.0,0.026357,0.030921,-999.0,-999.0,0.038319,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.061415,-999.0,-999.0,0.070252,-999.0,-999.0,0.087964,0.095988,2.782423,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.250689,1.283372,1.432056,1.251862,1.147825,-999.0,0.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,40.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-03 12:00:00,Sao_Paulo,34.0,-999.0,0.068936,0.084799,-999.0,-999.0,0.11945,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.197586,-999.0,-999.0,0.239859,-999.0,-999.0,0.301865,0.308068,2.471839,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.485811,1.498405,1.589606,1.469815,1.334376,-999.0,0.0,44.0,44.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,44.0,44.0,44.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-04 12:00:00,Sao_Paulo,35.0,-999.0,0.06187,0.076444,-999.0,-999.0,0.109267,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.182645,-999.0,-999.0,0.223391,-999.0,-999.0,0.28554,0.324317,2.174391,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.549838,1.588447,1.643876,1.535266,1.449501,-999.0,0.0,57.0,57.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,55.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-05 12:00:00,Sao_Paulo,36.0,-999.0,0.042768,0.053358,-999.0,-999.0,0.07442,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.120793,-999.0,-999.0,0.144591,-999.0,-999.0,0.185249,0.213934,1.764697,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.403237,1.52974,1.49387,1.396825,1.463413,-999.0,0.0,51.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-06 12:00:00,Sao_Paulo,37.0,-999.0,0.087201,0.103616,-999.0,-999.0,0.141273,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.22253,-999.0,-999.0,0.266962,-999.0,-999.0,0.332668,0.375126,2.077958,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.406237,1.478038,1.501386,1.38674,1.342977,-999.0,0.0,32.0,32.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,32.0,0.0,0.0,32.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,32.0,32.0,32.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-07 12:00:00,Sao_Paulo,38.0,-999.0,0.060544,0.073245,-999.0,-999.0,0.101994,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.168263,-999.0,-999.0,0.207208,-999.0,-999.0,0.262108,0.293339,1.999524,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.532512,1.595712,1.645648,1.500692,1.327251,-999.0,0.0,41.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,41.0,41.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-08 12:00:00,Sao_Paulo,39.0,-999.0,0.069003,0.085237,-999.0,-999.0,0.124872,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.211091,-999.0,-999.0,0.260029,-999.0,-999.0,0.328863,0.371602,2.783027,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.655882,1.609669,1.726234,1.646353,1.379348,-999.0,0.0,24.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,24.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-09 12:00:00,Sao_Paulo,40.0,-999.0,0.118727,0.1399,-999.0,-999.0,0.183111,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.290244,-999.0,-999.0,0.346797,-999.0,-999.0,0.430473,0.495822,3.307552,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.360979,1.43249,1.506472,1.329402,1.367582,-999.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
2012-02-10 12:00:00,Sao_Paulo,41.0,-999.0,0.138735,0.176048,-999.0,-999.0,0.252839,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.397108,-999.0,-999.0,0.462282,-999.0,-999.0,0.550645,0.60985,3.725416,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.516575,1.296266,1.54607,1.541676,1.168418,-999.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,lev20,195.0,Sao_Paulo,-23.5615,-46.734983,786.000000<br>
